"b_price_cn_1","b_price_jp_1","b_organic_1","b_spec_1","asc_nobuy_1","b_price_cn_2","b_price_jp_2","b_organic_2","b_spec_2","asc_nobuy_2","b_price_cn_3","b_price_jp_3","b_organic_3","b_spec_3","asc_nobuy_3","delta_class2","gamma_china_class2","gamma_seg1_class2","gamma_seg2_class2","gamma_seg3_class2","gamma_seg4_class2","delta_class3","gamma_china_class3","gamma_seg1_class3","gamma_seg2_class3","gamma_seg3_class3","gamma_seg4_class3","logLike"
0.146625076365501,-0.0786206306532812,2.68945000223221,2.19263449623602,-25.6467206374464,-0.755627525126249,-0.0249706450621889,-0.37476246286932,-0.0319433780267445,-5.47069775645029,-0.181068076755198,-0.00231072419595876,1.26766870610515,1.25059430438038,-3.5321439443286,-0.947217989610667,0.990355636652271,-0.308670620319497,0.208817810552403,-0.010649786124506,-0.494194827027599,-0.644021517778031,2.14646694497289,-1.14420708958824,-0.124431727724361,-0.238538094081809,0.0324074529150402,-3729.73825573576
0.145695202879169,-0.0782124077760875,2.68447764001544,2.19673838657336,-25.5142865104365,-0.755550996259797,-0.0249597356146532,-0.37984155790278,-0.0321148419530367,-5.47042442047514,-0.181723593915074,-0.00233867447117099,1.27008615450487,1.25103887304029,-3.5415614220891,-0.949155313711745,0.988857559785573,-0.311565104039198,0.211167286612994,-0.014044800091799,-0.497217652011553,-0.650367763858552,2.14851666415139,-1.15285492308255,-0.1220460979852,-0.2364592620543,0.0324163879959306,-3729.70965308925
0.144593751610183,-0.0777434316283296,2.67745220950781,2.19812679046828,-25.363803666248,-0.755724589540202,-0.0249651515822186,-0.389972278093907,-0.0333959581581174,-5.47487078722437,-0.182513956521763,-0.00233136057466606,1.27303577986854,1.25224782226801,-3.55344886183511,-0.952551708055,0.988062551551691,-0.313661378951174,0.21256098706486,-0.0169266538955916,-0.502056675932805,-0.65849501000497,2.1519708879289,-1.16119264567843,-0.120861456657299,-0.234167843769807,0.0315705393702071,-3729.68151604143
0.143988254993743,-0.0775403314463093,2.67377390462271,2.1976977208988,-25.2983796268243,-0.756963973222933,-0.025023876718629,-0.398637877013398,-0.0362576018942895,-5.48885569167036,-0.182936917246449,-0.0023454761650819,1.27459337240871,1.25295284386867,-3.55970933844909,-0.956401923261635,0.989399426050315,-0.313552743646418,0.213548867186924,-0.0180268139308855,-0.507084148295504,-0.662112337257537,2.15311641041697,-1.16513905843605,-0.12014343478608,-0.233276778271288,0.0306880939697974,-3729.66400162804
0.143564409641968,-0.0774215990732924,2.67076596716552,2.19540440431326,-25.2605358451624,-0.758743641735894,-0.0251111069853148,-0.40870523194856,-0.0402812546104777,-5.5088273621955,-0.183242801251226,-0.00234747031652403,1.27574317288831,1.25380360285397,-3.56439643293659,-0.960932646924151,0.991922032128348,-0.31208304640017,0.213830197724965,-0.0180268972898596,-0.512839462372481,-0.664650386200783,2.15414103798647,-1.16673597576233,-0.120315779214396,-0.232878124172854,0.0294110991985832,-3729.64912177071
0.143538298636491,-0.0774513088218378,2.67026458754901,2.19299128782623,-25.2701640012423,-0.760352807976687,-0.025190666870969,-0.415036651690809,-0.0436813704321943,-5.52614767291862,-0.183274688010656,-0.00234986567620603,1.27589310498943,1.25423382210073,-3.5649605814671,-0.964064849684518,0.994542528388188,-0.310061656992254,0.21363394752303,-0.017066869154819,-0.51661316963805,-0.664567657946215,2.15418434878281,-1.16543841675821,-0.120894234940499,-0.233229893558109,0.0284623218868602,-3729.64042323873
0.143766993392056,-0.0775667943722086,2.67120388999479,2.19026323018628,-25.307319132166,-0.761907520978688,-0.0252683198287686,-0.419644457918576,-0.0468808244253615,-5.54261905225473,-0.183143350701527,-0.00234698050340309,1.27546328949659,1.25449502788585,-3.5631332146685,-0.966544892569001,0.997396031078002,-0.307519218995472,0.2130186643762,-0.0154008920045768,-0.51939539267961,-0.663107743211156,2.1539079273851,-1.16216172720156,-0.121900043791823,-0.234007350916469,0.0276227814362148,-3729.63393868641
0.14411407589475,-0.0777049435807235,2.67304001046207,2.18861283644192,-25.3515591991578,-0.762788130399837,-0.0253126775584305,-0.420848433996975,-0.0485960114858751,-5.55161863552836,-0.182931568702584,-0.00234396307163987,1.27472993730781,1.25446687764228,-3.56005387856166,-0.967474907558923,0.999271230473875,-0.305655188086031,0.212398403315735,-0.0138990437096253,-0.520200206679632,-0.661094296475732,2.15343314753894,-1.15872075580961,-0.122736183906552,-0.234814975048979,0.0272610461881261,-3729.63036413019
0.144508194534343,-0.0778446758390989,2.67527449397622,2.18775549857818,-25.3961917985364,-0.76320194900414,-0.0253340165818536,-0.420007930318173,-0.0493169310498063,-5.55555430248423,-0.182688478031419,-0.00234062807936374,1.27387150901604,1.25426942269562,-3.55647646692676,-0.967451404121643,1.0004495022473,-0.304317022715106,0.211815452936112,-0.0126003671852477,-0.51980500374878,-0.658943759540722,2.15291776257071,-1.15544952718774,-0.123414172913993,-0.235566746600135,0.027210068802455,-3729.62814280093
0.144763672813592,-0.0779249249598406,2.67683340694713,2.18786027256472,-25.42170032382,-0.763141497858527,-0.025331555304085,-0.41820211866501,-0.0490918916910024,-5.55456718158131,-0.182529084455291,-0.00233956995540282,1.27329446747968,1.25402757715546,-3.55409321729158,-0.96683083844243,1.00067613234001,-0.303916133026368,0.21152875700207,-0.0120087432141836,-0.518816374785868,-0.657611774735491,2.15257270795822,-1.15374029164272,-0.123664410908131,-0.235961530988143,0.027392761206647,-3729.62716713473
